RamanShift,BSA 1_0__X_10445.8__Y_6664.27__Time_0.txt,BSA 1_1__X_10565.8__Y_6664.27__Time_62.txt,BSA 1_2__X_10685.8__Y_6664.27__Time_125.txt,BSA 1_3__X_10805.8__Y_6664.27__Time_187.txt,BSA 1_4__X_10925.8__Y_6664.27__Time_249.txt
710.651794,8291.462891,8101.280273,7896.27832,8123.509766,8543.392578
711.664001,8260.871094,7922.432617,7625.989746,7959.487793,8502.966797
712.675964,7901.650391,7792.935059,7592.799316,8035.074219,8128.964844
713.687805,7804.250977,7789.423828,7480.515625,7549.710938,8288.619141
714.699402,7654.909668,7514.021973,7256.963379,7476.945801,7889.722656
715.710876,7500.568848,7243.462891,6959.163086,7302.794922,7747.785645
716.722107,7106.325684,7178.031738,6671.143555,7182.977051,7450.020996
717.733215,6959.245605,6706.991699,6736.668457,6813.333984,7283.219238
718.74408,6604.334473,6829.42627,6371.822754,6685.961426,7178.194336
719.754761,6627.812988,6434.841797,6189.916992,6395.258301,6776.252441
720.76532,6539.949707,6334.571289,6089.601563,6438.497559,6698.313965
721.775635,6211.989258,6145.166992,5838.279785,6152.591797,6560.949219
722.785767,6141.344238,6015.101074,5685.879395,6153.720703,6406.206543
723.795715,6149.898438,6008.777832,5654.737793,5956.785645,6424.712891
724.805481,5826.637207,5757.302246,5690.442871,5853.875977,6302.079102
725.815063,5919.344727,5909.437988,5577.558594,5780.648926,6511.279297
726.824524,5754.460938,5776.755371,5444.814941,5734.643555,6180.533691
727.83374,5723.307617,5718.352051,5438.380859,5653.934082,6114.771973
728.842773,5801.177734,5801.177734,5372.470703,5709.48877,6239.797363
729.851563,5755.149902,5720.450684,5242.09375,5616.352051,5970.782227
730.860229,5805.785156,5543.012695,5163.728027,5642.172363,5957.003418
731.868713,5831.644531,5606.015625,5348.153809,5509.317383,6079.588867
732.877014,5716.15918,5579.764648,5339.214844,5497.928223,6053.424805
733.885132,5677.521973,5508.85791,5221.137207,5543.583008,6012.369141
734.893066,5743.063965,5594.215332,5291.557129,5690.966797,5981.221191
735.900818,5627.497559,5533.209961,5381.853027,5595.241211,5915.32373
736.908325,5631.01123,5623.565918,5496.998535,5603.712402,6000.786621
737.91571,5686.651367,5584.882324,5296.950684,5567.507324,6041.601563
738.922913,5722.450684,5605.76709,5287.991211,5590.871582,6030.295898
739.929871,5567.06543,5534.785645,5130.043457,5599.345703,5986.706055
740.936707,5684.812012,5657.493164,5232.808594,5424.041016,6064.792969
741.943359,5638.658203,5526.878906,5194.023926,5618.786133,5911.896973
742.949768,5607.394043,5639.691406,5227.273438,5565.158203,5850.869629
743.956055,5422.053711,5521.449707,5287.869141,5362.416016,5926.48877
744.962097,5611.93457,5552.286133,5176.99707,5395.708496,5820.70459
745.968018,5573.189941,5466.299805,5078.513184,5493.643555,6010.692383
746.973694,5469.787598,5517.026855,5161.490723,5509.567871,5877.535645
747.979248,5513.063965,5431.001953,5030.639648,5229.577637,5759.249512
748.984558,5628.483887,5524.022461,5098.715332,5320.074219,5834.919922
749.989746,5435.479492,5383.239258,4947.90332,5390.702148,5766.334961
750.99469,5394.177734,5356.856445,4978.666992,5324.51123,5715.141113
751.999512,5342.90625,5298.112305,5004.463867,5295.624023,5733.60791
753.004089,5363.796875,5353.84082,5045.20459,5231.879395,5694.833984
754.008484,5242.79541,5200.474609,4996.339355,5372.24707,5710.813477
755.012756,5238.775879,5368.250977,4977.334961,5208.896484,5667.040527
756.016785,5346.820801,5247.206055,4853.727539,5135.13916,5737.808594
757.020691,5345.308594,5233.22168,4844.65332,5190.877441,5723.914063
758.024353,5219.231934,5067.263672,4930.243652,5044.842285,5647.732422
759.027832,5277.497559,5098.092285,4836.459961,5050.749512,5581.489258
760.031189,5236.096191,5168.806641,4757.595215,5019.275391,5485.31543
761.034302,5189.693848,5209.635254,4927.96582,5132.363281,5568.57666
762.037231,5208.095703,5213.081543,4706.981445,5083.44043,5621.950684
763.040039,5164.164551,5004.57666,4844.98877,5034.499512,5455.911133
764.042603,5207.507813,5130.193359,4726.162598,4973.070313,5239.930176
765.044983,5038.836426,5093.714844,4707.071289,4914.112793,5442.940918
766.047241,4929.981445,5162.009766,4613.125488,4962.415527,5371.583984
767.049255,5095.578613,5058.147949,4628.941406,4935.874023,5327.649902
768.051086,5021.635742,5039.106445,4682.201172,5001.668945,5473.383301
769.052734,4955.154297,5010.072754,4585.70166,4860.294922,5279.672852
770.05426,5001.001953,4966.047363,4404.277344,5030.962891,5323.083496
771.055542,4837.100586,4917.01123,4597.368164,5069.341309,5319.0625
772.056641,4945.384766,5075.263672,4668.143555,5015.319824,5307.546875
773.057617,4853.858398,4873.84375,4494.128418,4841.368164,5311.015625
774.05835,4827.261719,5002.162598,4587.397949,4849.749023,5269.510742
775.058899,4938.102051,4888.121094,4550.750977,4848.136719,5292.96582
776.059265,4968.999023,4988.994629,4504.092285,4804.032227,5326.426758
777.059509,4842.409668,4784.910645,4487.416016,4684.912598,5324.900391
778.059509,4888.302246,4885.801758,4560.748535,4858.297363,5180.850098
779.059326,4854.183594,4909.202637,4534.072266,4781.658203,5189.299805
780.059021,4882.584961,4867.577148,4454.858887,4740.009766,5210.258789
781.058472,4843.449219,4908.495117,4470.683594,4953.527344,5283.762695
782.057739,4936.916992,4864.352051,4636.648438,4894.378906,5194.647461
783.056885,4787.657227,4942.824219,4589.944336,4727.592773,5323.234375
784.055786,4993.790527,4888.658203,4545.726074,4908.683594,5204.055664
785.054504,4877.033203,4864.515137,4491.477051,4769.37793,5230.04248
786.053101,5018.151855,4950.541992,4534.866699,4780.265625,5258.54248
787.051453,4818.706543,4828.724609,4520.667969,4938.923828,5307.089355
788.049683,4829.606934,4834.616699,4473.899414,4827.101563,5333.108398
789.047668,4835.5,4913.168457,4567.41748,4935.717285,5281.468262
790.045471,4991.748535,4931.606934,4593.311035,4873.971191,5066.925293
791.043152,4914.962891,4932.507813,4518.958984,4749.543457,5295.929199
792.040588,4895.806152,4910.847168,4487.195801,4913.354004,5281.855469
793.037903,4974.425293,4941.831055,4585.79834,4761.307617,5340.486816
794.034973,4862.48584,4967.810547,4644.313477,4880.040039,5338.954102
795.031921,4916.04541,4998.81543,4572.423828,4916.04541,5214.519531
796.028625,4942.029297,4959.589844,4588.310547,4891.856445,5215.47168
797.025208,4840.058105,4935.404297,4611.72998,4862.640137,5484.897461
798.021545,4863.527832,5074.331055,4625.119629,4898.661621,5498.446289
799.017761,4987.40625,5115.416992,4701.26416,5112.907227,5343.829102
800.013794,5041.036621,5008.400391,4621.787109,5041.036621,5339.783203
801.009583,4969.13916,5059.532715,4672.849121,4898.833008,5456.260742
802.005249,4995.160156,5012.739746,4686.258789,4939.90918,5389.44873
803.000732,5011.142578,5109.104492,4661.995117,5016.166016,5608.962891
803.995972,5054.766113,5092.450684,4612.599609,5047.229004,5439.149414
804.991089,5043.124023,5017.996582,4651.132324,5136.09668,5425.064941
805.986023,4988.753418,5305.419434,4707.271973,4991.266602,5461.239746
806.980713,5037.42334,5047.478027,4672.938965,4946.930664,5364.202148
807.975281,5048.398438,4998.115723,4714.017578,5028.285156,5586.425293
808.969666,5066.921387,4905.986816,4672.128906,4991.483398,5396.333984
809.963867,4997.423828,5125.691895,4740.887695,5110.601563,5510.496094
810.957886,4960.602051,5066.253906,4651.193359,5026.005859,5443.582031
811.951721,4974.086426,5001.762207,4589.14209,5089.821777,5331.355469
812.945374,4891.951172,5143.594727,4715.800781,5002.674316,5360.008301
813.938843,4968.349609,5023.72168,4782.099609,5043.856445,5416.356934
814.932129,5054.845703,5001.980957,4488.440918,5039.741211,5369.514648
815.925232,4869.44873,5055.76709,4650.399414,4856.859863,5282.370117
816.918152,4958.476074,5112.090332,4651.246582,4862.781738,5321.106934
817.910889,4813.293457,4954.342285,4546.308105,4944.26709,5259.108398
818.903442,4836.843262,4902.342285,4511.867676,4864.554199,5360.834473
819.895813,4777.25293,4978.824707,4497.572266,4840.244141,5278.663086
820.888062,4810.884766,4926.80957,4629.437012,4878.927734,5282.14502
821.880066,4912.583984,4937.789551,4428.635254,4847.049316,5288.148438
822.871887,4873.142578,4956.336426,4477.341797,4840.369141,5321.885254
823.863586,4929.50293,4808.47168,4490.764648,4901.766602,5239.645996
824.855042,4879.962402,4995.97168,4499.148438,4824.479492,5200.249023
825.846313,5009.493652,4976.702637,4522.669922,4848.05957,5332.361328
826.837463,5002.837402,4869.125488,4452.853516,4957.425781,5378.744141
827.828369,4885.152344,4905.338867,4645.437012,4837.209473,5384.770508
828.819153,4815.375977,4979.421875,4482.236816,5012.230957,5421.083984
829.809753,4965.183105,4785.961914,4480.528809,4909.649902,5283.237793
830.80011,4890.346191,4809.555664,4620.203125,4918.118164,5349.841797
831.790344,5027.595215,4913.962891,4565.490723,4903.862305,5189.205566
832.780396,4980.523926,5139.637695,4677.449219,4889.601563,5366.943848
833.770264,4918.27832,5049.634766,4630.305176,4930.908691,5317.399414
834.759888,5045.500977,4863.589844,4681.679199,4924.227051,5240.044434
835.74939,4978.189941,5048.946289,4606.721191,5086.851074,5458.320313
836.738708,4963.931152,5042.282715,4675.800781,4976.568848,5514.91748
837.727844,5002.753418,5124.09375,4643.789063,4851.078125,5333.911133
838.716797,4887.358398,5109.855957,4765.996094,5018.833984,5441.07373
839.705566,4986.872559,4979.286133,4620.190918,4857.901855,5490.111816
840.694153,5045.953613,5091.480957,4724.732422,4990.309082,5635.280762
841.682617,5097.466797,5034.223145,4786.306641,5016.514648,5527.526367
842.670837,5232.496094,5245.146973,4728.981934,5116.105957,5690.46582
843.658875,5167.649902,5213.202148,4636.207031,5134.751465,5494.10791
844.64679,5234.399902,5067.344238,4814.230469,5236.930664,5710.254395
845.63446,5215.099121,5341.679199,4835.358887,5194.846191,5736.608887
846.622009,5231.239746,5292.009277,4838.77002,5324.92627,5874.383301
847.609314,5417.06543,5315.76416,5105.564941,5442.390625,5943.830078
848.596497,5519.369629,5618.155762,4957.047363,5390.1875,5939.844727
849.583435,5479.837891,5538.107422,5039.019043,5614.110352,5981.459961
850.570251,5587.258301,5604.995605,5245.181152,5549.25,6066.166016
851.556885,5765.679688,5646.564453,5443.81543,5679.51123,6128.09375
852.543335,5627.3125,5680.543945,5287.645996,5688.147949,6197.647949
853.529602,5696.788086,5917.35791,5362.130371,5851.44043,6272.297852
854.515686,5880.397461,5999.577148,5383.390625,5875.325684,6253.151855
855.501587,5998.131348,5970.233398,5663.352051,5962.624512,6343.055664
856.487305,5999.22168,6072.785156,5529.937988,6027.125,6263.035156
857.472839,5891.215332,6175.373535,5784.655762,5893.752441,6439.235352
858.458191,5986.176758,6115.59375,5760.331055,6034.390625,6508.92041
859.443359,6081.171875,6093.862305,5543.10498,5977.111816,6512.641113
860.428406,6039.12207,6097.507813,5665.960938,5914.734863,6490.977539
861.413208,6019.907715,6007.212402,5684.762695,6314.428711,6484.539551
862.397888,6104.802246,6112.420898,5510.574707,6031.158691,6605.071289
863.382324,6085.592285,6220.206543,5727.466797,6215.126953,6530.074219
864.366638,6040.971191,6114.641602,5756.450684,6206.094238,6472.832031
865.350769,6202.139648,6047.149902,5533.904297,6057.312988,6481.629883
866.334656,6055.871582,6203.266113,5626.395508,6249.009277,6526.008789
867.31842,6102.722656,6191.683594,5726.544922,6133.223633,6522.110352
868.302002,6190.265625,6314.833984,5895.370117,5933.503418,6429.23291
869.2854,6122.737793,6191.389648,5680.313965,6041.372559,6598.216309
870.268616,6055.185059,6172.168945,5622.853516,6154.366699,6495.145996
871.251648,6168.202148,6219.07373,5674.745605,6247.053223,6592.981445
872.234558,6128.616699,6253.275391,5729.201172,6339.772949,6741.73291
873.217224,6175.530273,6111.91748,5791.309082,6412.169922,6452.882324
874.199707,6298.810059,6237.730469,5738.916016,6204.645996,6761.995117
875.182068,6195.590332,6526.49707,5877.410645,6226.135254,6704.677246
876.164185,6168.709473,6211.989746,5751.182617,6178.893066,6568.415527
877.146179,6190.199707,6449.928711,5642.732422,6320.064453,6854.799805
878.127991,6127.652344,6270.274414,5794.019043,6300.836426,6733.795898
879.109558,6245.939453,6279.054199,5716.104492,6182.257324,6556.708008
880.091003,6084.016602,6178.283203,5658.542969,6348.982422,6611.399902
881.072266,6082.572266,6130.988281,5746.208496,6227.819824,6645.726074
882.053345,6185.62207,5997.020508,5632.561035,6019.958496,6555.179199
883.034241,6056.738281,6031.24707,5567.305176,6056.738281,6556.368164
884.015015,5741.687012,6001.745605,5377.095215,5871.716309,6473.420898
884.995544,5867.681152,5908.481934,5439.271484,6053.835449,6319.041016
885.975891,5799.881348,5968.215332,5475.965332,5891.699707,6225.817871
886.956116,5765.219238,5851.952637,5380.020996,5982.052734,6275.415527
887.936096,5733.095703,5758.609863,5342.724609,5656.552246,6029.062988
888.915955,5731.583008,5626.955078,5282.447266,5573.364746,6086.29834
889.89563,5730.069824,5806.640625,5280.852539,5753.041016,6061.87793
890.875122,5616.230957,5754.083984,5302.232422,5692.815918,6221.251953
891.854431,5729.59375,5614.695801,5127.016113,5698.95459,6069.182129
892.833557,5679.557129,5582.51416,5199.450684,5656.573242,6021.760742
893.8125,5639.71875,5652.490234,5108.440918,5678.032227,6043.285645
894.79126,5691.834473,5679.061035,5165.569824,5725.04541,6062.263672
895.769836,5562.553711,5641.763184,5166.505859,5611.101563,6058.251953
896.748291,5532.894043,5499.671387,5210.887207,5637.674316,6084.905762
897.726501,5490.443359,5480.219238,5178.602539,5523.672363,6055.335449
898.70459,5350.828613,5455.646484,5174.427734,5504.220703,6064.102051
899.682434,5428.507813,5408.051758,5065.414063,5704.663574,6006.389648
900.660156,5472.967773,5429.491211,4979.37793,5401.358887,5851.472168
901.637695,5410.01123,5535.349609,5039.111816,5430.474609,5775.794434
902.615051,5364.939941,5510.768066,4988.856934,5426.341309,5794.749023
903.592224,5347.999512,5406.853027,4938.583496,5465.706543,5854.652344
904.569214,5274.748047,5346.408691,4826.867676,5520.441895,5904.339355
905.546082,5347.376953,5365.29541,4843.100586,5214.268066,5795.337891
906.522705,5158.887207,5261.296875,4836.296387,5297.140137,5775.905273
907.499146,5280.174316,5228.959961,4698.894043,5351.874023,5692.447754
908.475464,5163.316406,5104.40918,4809.875,5337.475586,5644.815918
909.451599,5013.114746,5276.962891,4846.608398,5284.647461,5648.399414
910.427551,5052.453613,5093.446777,4785.995605,5231.800293,5610.990234
911.403259,5078.993652,5222.49707,4763.798828,5135.369629,5645.319336
912.378845,5092.728027,5128.610352,4728.77832,5113.231934,5630.962891
913.354309,5206.442871,4975.729004,4888.570313,5121.847656,5590.96582
914.329529,5161.233887,5158.669922,4715.106445,5127.902344,5599.669434
915.304565,5090.364258,5216.020508,4728.781738,5203.198242,5610.94043
916.27948,5124.628418,5209.269531,4768.110352,5329.818848,5578.612305
917.25415,5143.513184,5223.038574,4797.191895,5228.169434,5533.445313
918.228699,5257.338867,5164.969727,4713.387695,5121.351074,5524.183105
919.203064,5242.892578,5381.471191,4732.20459,5253.157227,5586.772949
920.177246,5241.273926,5308.009277,4766.427734,5379.877441,5616.01709
921.151245,5231.953125,5270.460938,4944.426758,5270.460938,5688.914551
922.125061,5238.034668,5366.417969,4863.155762,5461.421387,5736.161621
923.098694,5339.138672,5313.45752,4933.374512,5369.956543,5765.448242
924.072144,5355.515625,5334.967285,5072.970703,5604.669434,5912.900391
925.045471,5240.876465,5477.22998,4878.639648,5407.865234,5716.152344
926.018555,5308.631836,5480.789551,4930.912109,5560.444824,5917.608398
926.991516,5432.950684,5481.780273,4957.503418,5425.240723,5890.408203
927.964294,5256.571777,5390.235352,4901.849609,5397.946289,5796.366211
928.93689,5247.238281,5401.493164,4933.586426,5401.493164,6003.087402
929.909302,5230.187012,5518.181641,4859.908203,5448.754395,5801.033203
930.881531,5287.712891,5282.568848,4968.804199,5475.45752,5781.506836
931.853577,5257.800781,5265.517578,4990.280273,5471.302246,5792.84082
932.8255,5253.60498,5279.333008,4888.270996,5317.924316,5847.916016
933.79718,5200.516602,5329.178223,4778.505371,5452.693848,5720.310547
934.768738,5204.029785,5294.109375,4774.221191,5389.336426,5777.96582
935.740112,5230.711426,5161.208984,4811.12207,5346.549316,5719.803711
936.711304,5182.738281,5314.044922,4853.185059,5383.560059,5661.620605
937.682312,5132.172852,5142.473145,4676.379883,5217.150879,5657.492676
938.653137,5097.041992,5161.430664,4744.189453,5303.086914,5733.206055
939.623779,5110.842285,5252.523926,4654.885254,5206.155762,5543.615234
940.594299,5147.836426,5214.825195,4720.138184,5261.202148,5536.887207
941.564575,5148.766113,5076.611328,4808.607422,5120.419434,5646.119141
942.534729,5082.682617,5139.38623,4667.717285,5188.356934,5551.773926
943.5047,5091.333984,5037.198242,4568.022461,5130.002441,5632.691406
944.474487,5050.999512,5058.734863,4586.895508,5133.506836,5497.055176
945.444092,5008.071777,5031.280762,4556.777832,4961.652832,5482.574707
946.413513,5003.816895,5109.567871,4691.723145,5073.458008,5532.570801
947.382751,4896.370605,5061.474609,4628.076172,5051.155762,5510.351563
948.351868,4930.797363,5075.289551,4610.850098,5142.375,5475.223145
949.320801,5117.496582,5096.851074,4642.650391,5081.366699,5452.985352
950.28949,4906.765625,5038.404297,4656.394043,4971.294434,5443.64502
951.258057,4861.182129,4967.02832,4569.459473,5065.129883,5625.340332
952.22644,5022.148438,5239.042969,4492.821777,5109.938965,5530.818359
953.194641,4968.820801,5100.530762,4630.507324,5159.929199,5469.834961
954.16272,5101.451172,5036.875488,4621.010742,5075.621094,5421.744629
955.130554,5076.536621,5055.868652,4562.424316,5130.789551,5495.060059
956.098267,4994.766113,5129.131348,4620.09375,5116.211426,5472.795898
957.065796,5024.095703,5075.783691,4724.303711,4985.329102,5683.120117
958.033081,5218.867676,5146.490723,4774.268555,5159.415039,5653.126953
959.000244,5007.810547,5051.76123,4697.569336,5069.858887,5623.12207
959.967285,5231.093262,5244.022461,4801.848633,5238.850586,5626.722168
960.934082,5244.967773,5172.552246,4792.369629,5374.281738,5687.221191
961.900696,5253.673828,5279.541504,4746.672363,5173.484863,5758.088867
962.867188,5195.115234,5417.615234,4894.999023,5236.510742,5668.574707
963.833496,5247.805176,5258.15625,4738.033203,5172.762695,5819.681641
964.799622,5352.276855,5313.455078,4894.175781,5378.158691,5800.025391
965.765564,5353.241699,5304.058105,4796.690918,5451.608887,5684.583984
966.731323,5356.795898,5336.083496,4908.885742,5408.577148,5742.567871
967.696899,5181.672363,5287.84375,4979.688477,5456.164063,5867.900879
968.662354,5221.456543,5185.196289,4949.505371,5426.066895,5762.768066
969.627563,5393.368652,5427.044922,4849.369141,5543.616211,5849.29248
970.592651,5210.383789,5187.06543,4915.016602,5536.842285,5808.891113
971.557556,5190.591309,5252.785156,4848.525391,5296.838867,5786.615234
972.522278,5155.240234,5417.019531,4802.745117,5422.203613,5826.536133
973.486816,5174.31543,5376.518066,4912.48877,5446.51123,5812.031738
974.451233,5341.1875,5211.546875,4908.187988,5431.935547,5810.48584
975.415405,5207.298828,5357.708984,4794.968262,5471.812988,5684.461914
976.379456,5151.174316,5177.111816,4663.550781,5490.955078,5776.266602
977.343323,5299.972168,5357.044922,4949.753906,5393.36377,5676.132813
978.307007,5150.435547,5119.299316,4844.263672,5360.604492,5653.802734
979.270508,5229.217285,5182.504883,4720.568848,5299.286133,5823.505371
980.233826,5240.541504,5219.776367,4755.161621,5308.027344,5829.745117
981.197021,5161.006348,5342.731934,4722.269043,5314.175293,5791.854004
982.159973,5125.583984,5128.180664,4715.32959,5341.097168,5634.507324
983.122803,5118.71582,5217.402344,4739.55127,5155.07373,5679.670898
984.085449,5111.844727,5340.422852,4750.794434,5267.693359,5709.265625
985.047913,5149.13623,5273.837402,4884.14502,5255.651855,5741.46875
986.010193,5199.432617,5152.661133,4710.930176,5235.810547,5734.706543
986.972351,5267.939453,5202.967285,5013.248535,5351.104004,5743.535156
987.934265,5198.705078,5253.291504,4717.824707,5274.086426,5884.934082
988.896057,5259.436523,5116.446289,4840.865234,5496.02002,5828.796875
989.857666,5236.97998,5231.779297,4787.130371,5242.180664,5861.049316
990.819092,5310.743652,5201.511719,4774.987793,5391.366699,5924.521973
991.780334,5394.937988,5387.134277,4859.085938,5410.54541,5623.845703
992.741455,5281.434082,5252.81543,4841.748535,5406.31543,5804.374023
993.702393,5196.513184,5297.99707,4819.199707,5461.933105,5878.278809
994.663086,5369.221191,5426.479004,5007.456055,5358.810547,5822.078125
995.623657,5351.965332,5417.04248,5065.624512,5705.986328,5875.1875
996.584045,5381.566895,5472.691406,4931.150391,5618.491211,5891.865234
997.544312,5536.172363,5525.756348,5049.218262,5455.447754,6015.314453
998.504333,5524.145508,5537.167969,5029.290527,5511.123047,5917.425293
999.464233,5585.053223,5499.088867,5105.73877,5512.11377,6100.836914
1000.423889,5630.349609,5700.696289,5203.058105,5687.669434,6125.382813
1001.383423,5472.401855,5774.686523,5297.806152,5714.750977,6043.094727
1002.342834,5754.873535,5634.980469,5462.959961,5887.798828,6377.797363
1003.302002,5894.070801,6086.977051,5239.753418,5813.258789,6358.088867
1004.260986,5889.915527,6030.710449,5483.175293,6095.893066,6497.418945
1005.219849,6128.282227,6167.398926,5614.549805,6248.240234,6524.664551
1006.178528,6134.600098,6377.166992,5821.610352,6379.775391,6804.919922
1007.137024,6420.052734,6370.486816,5958.30957,6553.097168,6803.53418
1008.095337,6350.758301,6387.286621,6058.529297,6478.608398,6765.618652
1009.053528,6377.995605,6565.891113,5926.525391,6560.671387,7074.773438
1010.011475,6193.822754,6389.582031,5927.590332,6392.192383,6830.692871
1010.969299,6312.412109,6262.811035,5743.303223,6348.960449,6790.150879
1011.926941,6310.935059,6431.043945,5890.554199,6318.768555,6997.644043
1012.884399,6168.43457,6314.680176,5860.273926,6518.379883,6774.30957
1013.841675,6161.706543,6446.414551,5806.474609,6404.622559,6793.810547
1014.798828,6298.661621,6322.173828,5922.46582,6379.647949,6826.380371
1015.755737,6187.436523,6195.275391,5758.914551,6349.438477,6723.088379
1016.712524,6193.774414,6170.253418,5854.03125,6436.821289,6810.538086
1017.669128,6260.233398,6268.074707,5677.338867,6255.005371,6641.859375
1018.625549,6096.65332,6041.752441,5571.169922,6096.65332,6611.679688
1019.581848,5804.888672,6173.577637,5556.481445,6207.570313,6505.65918
1020.537903,5853.005859,6077.92041,5361.33252,6085.766113,6425.753418
1021.493835,5694.495605,5956.071289,5597.712891,6008.38623,6259.498535
1022.449585,5711.215332,5800.166992,5410.349609,6082.71875,6242.308594
1023.405151,5866.625,5772.424316,5481.971191,5911.108887,6408.280762
1024.360596,5658.305176,5742.054199,5362.565918,5867.678223,6414.665039
1025.315796,5740.467285,5769.26123,5321.645996,5910.613281,6250.905273
1026.270874,5558.22998,5689.135254,5141.95166,5783.386719,6354.132813
1027.225708,5779.1875,5844.651855,5368.071777,5844.651855,6174.591797
1028.18042,5680.700684,5774.986328,5232.844727,5947.842773,6241.175293
1029.13501,5700.056641,5776.022461,5451.202637,5875.563477,6305.163574
1030.089355,5661.779297,5787.538086,5239.962402,5866.137695,6246.035156
1031.043579,5641.831055,5673.276855,5235.661133,5814.780762,6244.535156
1031.997681,5640.222168,5789.614746,5289.019043,5821.065918,6172.269043
1032.951538,5691.040527,5890.266113,5379.094727,5900.751465,6212.697266
1033.905151,5888.700684,5854.616211,5369.571777,5914.918945,6240.029785
1034.858765,5834.6875,5939.581055,5365.290039,6023.495605,6249.016113
1035.812012,5741.312988,5762.29541,5534.111816,5951.137207,6310.460938
1036.765259,5857.766602,5797.431152,5461.652344,6085.991211,6343.071777
1037.718262,5638.422363,5793.223145,5344.562988,5958.519043,6171.041992
1038.671143,5765.395508,5941.217773,5434.744629,5998.950195,6392.582031
1039.623779,5792.675781,5769.053711,5259.864746,5994.776367,6021.022949
1040.576294,5712.334473,5770.087402,5344.8125,6027.352539,6329.245117
1041.528564,5637.214844,5634.589355,5238.120117,5994.299805,6185.970703
1042.480713,5585.703613,5772.15625,5260.067871,6068.904785,6192.331543
1043.432739,5654.995117,5725.912598,5266.263672,5915.025391,6274.864746
1044.384521,5687.533203,5763.717285,5393.305176,5874.052734,6357.427246
1045.336182,5664.904785,5882.987793,5241.875977,5940.792969,6306.016113
1046.287598,5637.011719,5834.110352,5229.675293,5799.946289,6123.1875
1047.238892,5871.953613,5845.668945,5317.351074,5900.866699,6184.739258
1048.190063,5717.899414,5901.923828,5255.209473,5878.263672,6283.117188
1049.140991,5750.476563,5860.910645,5361.32666,5871.428223,6150.143555
1050.091797,5790.954102,5706.798828,5367.546875,5964.525391,6203.842285
1051.04248,5670.996094,5947.181152,5323.79248,6102.370605,6475.87793
1051.99292,5727.258789,5924.568848,5543.102539,5992.969727,6340.23584
1052.943237,6067.71875,6096.663086,5515.151367,6065.087402,6486.091309
1053.893311,6103.018066,5939.850098,5708.256348,6184.602051,6460.935547
1054.843262,6051.466797,6206.767578,5669.794922,6190.974121,6614.760742
1055.792969,6089.407715,6134.163574,5815.60791,6302.655273,6452.71875
1056.742554,6140.527832,6208.990234,5935.141602,6327.482422,6535.501953
1057.692017,6244.338867,6270.675293,5793.987793,6433.960449,6681.521484
1058.641235,6316.577148,6200.676758,5708.099609,6458.818848,6593.158203
1059.590332,6159.633789,6254.478027,5759.178223,6473.147949,6815.642578
1060.539307,6216.071777,6411.06543,5891.961426,6326.744141,6716.730469
1061.488037,6256.717285,6214.548828,5985.258789,6225.09082,6733.745605
1062.436646,6165.577148,6189.30127,5775.451172,6463.443848,6750.766602
1063.38501,6472.510254,6280.04834,5997.947266,6419.780762,6757.247559
1064.333252,6294.356934,6336.547852,5853.989258,6442.024902,6805.921387
1065.281372,6313.944824,6395.704102,5775.914551,6414.166016,6923.185059
1066.229248,6172.628906,6264.95459,5961.599121,6515.552734,6565.672363
1067.177002,6176.371582,6229.138672,5857.131836,6424.376465,6643.359375
1068.124512,6219.697754,6391.220703,5826.513672,6470.385742,6789.682617
1069.071899,6318.463867,6299.98877,5822.277344,6318.463867,6830.486328
1070.019165,6425.18457,6364.470215,5775.802734,6491.178711,6712.918945
1070.966187,6389.370605,6270.55957,5724.030762,6526.662598,6943.819824
1071.913086,6438.045898,6596.488281,5967.999512,6506.704102,6905.451172
1072.859863,6304.496582,6489.379395,5966.425781,6639.926758,7036.103516
1073.806396,6355.81543,6654.322266,5941.076172,6709.796875,6992.453613
1074.752808,6518.121582,6494.342285,6053.107422,6827.25,6917.082031
1075.698975,6643.48877,6521.929199,6207.460449,6799.401855,7098.015625
1076.64502,6745.113281,6782.116211,6065.844238,6797.974609,7157.432129
1077.59082,6688.160645,6775.397949,6389.44043,6994.811523,7415.134766
1078.536621,6929.961426,6818.913086,6522.783203,6988.129883,7252.53125
1079.482056,7132.181152,6923.266602,6476.348633,7171.848633,7327.873047
1080.42749,7186.35498,7292.15332,6559.499512,7382.082031,7591.033691
1081.372681,7288.165527,7333.138184,6759.079102,7539.481934,7856.933594
1082.317627,7408.533691,7548.766602,6919.041504,7511.724121,7850.399902
1083.262573,7568.640137,7573.932617,7285.477539,7648.03125,8134.964844
1084.207275,7802.915039,7675.866211,7117.380859,7765.859375,8239.645508
1085.151733,7899.612793,7730.184082,7306.612305,7883.729004,8352.304688
1086.096069,7792.464355,7866.602539,7474.729004,8168.45166,8488.834961
1087.040283,7955.400879,7995.125,7648.20166,8310.268555,8474.461914
1087.984253,8028.337891,8121.043945,7527.725586,8030.986328,8515.706055
1088.928101,7873.467773,8035.069824,7574.106445,8254.955078,8480.138672
1089.871826,8007.358398,7970.262695,7461.522461,7959.664063,8362.416992
1090.815308,7844.478516,7942.53418,7237.591309,8098.894043,8292.355469
1091.758667,7811.420898,7835.276367,7387.319336,7946.603027,8280.583008
1092.701782,7576.866699,7727.97998,7250.780762,7868.48877,8210.481445
